car_id,part,current_km,km_diff,days_diff,needs_change
20,tire,92952,62671,908,1
21,battery,112974,146455,1315,1
24,spark_plugs,94669,76734,810,1
19,brake_fluid_r,150739,9747,59,0
17,spark_plugs,133800,68087,489,1
36,spark_plugs,68059,19062,269,0
49,tire,69800,132812,366,1
21,belts_kit,112974,31831,297,0
44,fuel_filter,109334,10126,462,1
38,air_filter,130862,4836,85,0
45,belts_kit,92432,37887,265,1
50,battery,180494,48843,371,1
9,brake_fluid_p,115402,795,14,0
7,brake_pads,190447,9900,303,1
22,belts_kit,68094,43137,488,1
39,brake_pads,177599,73903,338,1
25,brake_fluid_p,115678,50961,485,1
44,belts_kit,109334,29330,198,0
16,belts_kit,194937,34656,519,1
43,timing_chain,151363,18110,228,0
26,brake_fluid_p,137216,27816,125,1
28,brake_fluid_p,86528,27906,606,1
11,belts_kit,94719,109288,905,1
18,brake_fluid_p,60062,30222,120,1
49,brake_fluid_p,69800,27244,376,1
13,wire_set,87164,34626,267,0
31,brake_fluid_p,45372,14070,153,0
48,brake_fluid_p,122846,16922,441,1
19,tire,150739,19376,176,0
43,battery,151363,4186,27,0
11,air_filter,94719,6481,54,0
42,brake_fluid_r,129900,15585,145,0
14,brake_fluid_p,78111,16475,89,0
5,fuel_filter,107225,16505,149,0
43,brake_fluid_p,151363,6291,16,0
17,brake_fluid_p,133800,17773,129,0
40,timing_chain,100093,17132,231,0
45,battery,92432,19156,310,0
27,tire,74028,101902,535,1
25,belts_kit,115678,8218,98,0
26,spark_plugs,137216,65734,581,1
14,timing_chain,78111,33114,304,0
8,air_filter,146737,7096,206,1
37,tire,108132,2557,36,0
25,wire_set,115678,42087,370,0
9,battery,115402,48518,1025,1
12,wire_set,152020,23185,404,0
10,brake_pads,197159,20704,99,0
14,timing_chain,78111,20100,158,0
6,spark_plugs,166938,4447,35,0
11,brake_pads,94719,14807,102,0
12,spark_plugs,152020,23441,500,1
41,air_filter,53106,11443,493,1
28,brake_fluid_p,86528,82439,562,1
23,spark_plugs,187811,32681,150,1
48,air_filter,122846,4889,150,0
1,spark_plugs,46556,11169,101,0
29,timing_chain,90499,29217,316,0
20,timing_chain,92952,21878,225,0
26,air_filter,137216,5021,67,0
50,brake_fluid_r,180494,36152,384,1
11,air_filter,94719,4093,45,0
33,brake_pads,195106,2993,26,0
32,air_filter,149249,39196,300,1
25,belts_kit,115678,12077,201,0
10,timing_chain,197159,30777,112,0
11,belts_kit,94719,4776,28,0
2,battery,112695,2671,42,0
27,fuel_filter,74028,8335,357,1
21,brake_pads,112974,14470,146,0
23,air_filter,187811,9069,181,1
49,belts_kit,69800,22675,464,1
21,wire_set,112974,136966,813,1
36,timing_chain,68059,178967,395,1
41,tire,53106,87889,1342,1
37,wire_set,108132,33867,282,0
3,brake_pads,119199,15728,226,0
49,battery,69800,113922,677,1
20,timing_chain,92952,53116,890,1
31,fuel_filter,45372,17102,120,0
45,belts_kit,92432,8016,63,0
15,air_filter,118715,17338,183,1
22,air_filter,68094,32029,218,1
7,wire_set,190447,34261,488,1
12,brake_pads,152020,879,35,0
34,timing_chain,89905,143075,1102,1
42,brake_fluid_p,129900,80141,396,1
18,tire,60062,41132,1587,1
29,wire_set,90499,13903,99,0
11,battery,94719,25101,98,0
45,air_filter,92432,14317,88,1
23,tire,187811,5473,45,0
4,timing_chain,121125,4393,10,0
23,spark_plugs,187811,15117,56,0
15,fuel_filter,118715,786,41,0
11,brake_fluid_p,94719,3788,42,0
22,brake_pads,68094,69655,677,1
42,brake_pads,129900,52926,480,1
18,air_filter,60062,8371,56,0
32,timing_chain,149249,37920,1189,1
29,battery,90499,58622,665,1
27,belts_kit,74028,40450,168,1
33,tire,195106,17871,463,1
44,battery,109334,17904,103,0
35,belts_kit,166942,67137,848,1
16,wire_set,194937,100583,1080,1
20,belts_kit,92952,40346,497,1
5,tire,107225,35284,435,1
42,tire,129900,19409,150,0
26,belts_kit,137216,28919,138,0
50,brake_fluid_r,180494,27381,340,1
28,fuel_filter,86528,2238,24,0
4,brake_fluid_p,121125,26438,240,1
22,wire_set,68094,54489,601,1
12,tire,152020,43555,781,1
39,spark_plugs,177599,19868,796,1
22,brake_fluid_r,68094,55143,795,1
19,spark_plugs,150739,99462,403,1
11,brake_pads,94719,68162,337,1
1,air_filter,46556,8334,77,0
21,timing_chain,112974,36357,485,0
17,brake_fluid_p,133800,15628,312,1
26,spark_plugs,137216,16801,450,1
33,belts_kit,195106,860,34,0
44,wire_set,109334,133378,1162,1
41,belts_kit,53106,89081,860,1
24,air_filter,94669,15667,129,1
5,battery,107225,95786,1328,1
11,belts_kit,94719,24051,508,1
1,wire_set,46556,10026,87,0
15,brake_fluid_p,118715,65932,718,1
27,brake_fluid_r,74028,3990,39,0
3,belts_kit,119199,109025,625,1
5,tire,107225,118154,701,1
3,brake_fluid_r,119199,96524,274,1
25,brake_fluid_p,115678,10388,70,0
14,brake_pads,78111,75076,516,1
3,tire,119199,11041,79,0
28,spark_plugs,86528,8163,166,0
6,brake_pads,166938,19068,124,0
45,spark_plugs,92432,33365,178,1
23,brake_pads,187811,6461,66,0
41,belts_kit,53106,7,27,0
23,spark_plugs,187811,16726,447,1
7,brake_pads,190447,19559,405,1
50,air_filter,180494,2212,22,0
23,spark_plugs,187811,17834,134,0
48,air_filter,122846,3454,90,0
32,brake_pads,149249,44893,542,1
26,spark_plugs,137216,12935,47,0
41,brake_pads,53106,19155,698,1
8,timing_chain,146737,22758,859,1
41,fuel_filter,53106,23056,1920,1
35,brake_fluid_p,166942,16838,218,0
44,spark_plugs,109334,19323,87,0
32,belts_kit,149249,8299,165,0
49,tire,69800,15584,207,0
7,air_filter,190447,14192,465,1
32,spark_plugs,149249,81935,788,1
40,air_filter,100093,7878,74,0
35,timing_chain,166942,31610,432,0
22,belts_kit,68094,83259,1288,1
37,timing_chain,108132,69948,665,1
19,wire_set,150739,168435,508,1
5,spark_plugs,107225,1895,42,0
17,timing_chain,133800,71717,811,1
23,tire,187811,45726,224,1
33,air_filter,195106,5595,44,0
24,brake_pads,94669,16185,318,1
8,brake_fluid_r,146737,2411,31,0
6,timing_chain,166938,17126,211,0
6,fuel_filter,166938,10778,81,0
29,spark_plugs,90499,1831,12,0
46,brake_pads,43860,26122,163,1
24,brake_fluid_r,94669,19538,134,0
23,air_filter,187811,5446,60,0
35,belts_kit,166942,48204,305,1
36,brake_pads,68059,9011,97,0
41,brake_pads,53106,15198,41,0
29,air_filter,90499,16752,149,1
16,wire_set,194937,20194,134,0
19,timing_chain,150739,32305,803,1
7,tire,190447,17188,640,1
50,spark_plugs,180494,30016,317,1
31,tire,45372,17686,132,0
4,belts_kit,121125,5432,23,0
50,belts_kit,180494,26922,547,1
2,brake_fluid_p,112695,68006,349,1
34,air_filter,89905,3403,7,0
31,belts_kit,45372,14438,97,0
23,wire_set,187811,172273,943,1
36,timing_chain,68059,16099,213,0
17,air_filter,133800,37991,174,1
32,spark_plugs,149249,9690,495,1
10,brake_fluid_r,197159,18198,74,0
26,timing_chain,137216,136727,1419,1
39,brake_fluid_p,177599,62079,576,1
29,fuel_filter,90499,42192,670,1
44,spark_plugs,109334,82129,527,1
31,brake_fluid_p,45372,32905,253,1
25,belts_kit,115678,4257,13,0
47,air_filter,144874,6126,1,0
43,tire,151363,1060,3,0
22,brake_pads,68094,58910,578,1
37,timing_chain,108132,20052,429,0
21,belts_kit,112974,22345,237,0
44,brake_pads,109334,16426,73,0
8,timing_chain,146737,205138,575,1
13,timing_chain,87164,69932,959,1
47,brake_fluid_r,144874,14410,304,1
48,brake_fluid_r,122846,47759,810,1
15,fuel_filter,118715,10090,154,0
13,brake_fluid_r,87164,11250,145,0
27,fuel_filter,74028,9068,52,0
5,belts_kit,107225,105759,404,1
17,timing_chain,133800,24310,159,0
4,fuel_filter,121125,10815,380,1
27,air_filter,74028,23140,379,1
3,spark_plugs,119199,9058,158,0
43,wire_set,151363,9673,67,0
41,brake_fluid_p,53106,19042,115,0
44,brake_pads,109334,68919,783,1
5,belts_kit,107225,82881,680,1
21,battery,112974,142693,1353,1
1,spark_plugs,46556,18623,236,0
9,wire_set,115402,22400,607,1
11,belts_kit,94719,20983,115,0
29,fuel_filter,90499,46136,753,1
42,fuel_filter,129900,6481,58,0
44,brake_fluid_r,109334,62252,741,1
39,fuel_filter,177599,42566,900,1
27,belts_kit,74028,73248,1209,1
9,belts_kit,115402,91686,753,1
1,brake_fluid_r,46556,95141,210,1
23,fuel_filter,187811,1703,44,0
46,brake_pads,43860,26815,317,1
37,timing_chain,108132,41909,779,1
42,timing_chain,129900,34006,256,0
34,belts_kit,89905,1560,36,0
23,tire,187811,25829,210,0
26,fuel_filter,137216,62103,280,1
42,brake_fluid_p,129900,56439,527,1
39,wire_set,177599,47795,1789,1
35,wire_set,166942,85011,718,1
22,brake_pads,68094,28814,299,1
5,fuel_filter,107225,21986,351,1
4,belts_kit,121125,21189,306,0
48,timing_chain,122846,29811,705,1
37,tire,108132,15718,127,0
2,air_filter,112695,15612,36,1
40,brake_pads,100093,3395,24,0
45,tire,92432,44071,279,1
20,fuel_filter,92952,12057,111,0
15,timing_chain,118715,30419,392,0
33,brake_fluid_p,195106,75800,275,1
29,tire,90499,15302,168,0
28,fuel_filter,86528,19881,413,1
48,spark_plugs,122846,25968,459,1
16,brake_fluid_r,194937,18015,111,0
37,timing_chain,108132,19587,141,0
18,spark_plugs,60062,15250,173,0
48,brake_fluid_r,122846,20237,430,1
43,battery,151363,85630,1104,1
37,spark_plugs,108132,23764,249,0
18,fuel_filter,60062,1017,45,0
24,brake_fluid_r,94669,12703,94,0
20,belts_kit,92952,70044,1020,1
8,belts_kit,146737,4794,4,0
25,wire_set,115678,76542,985,1
44,timing_chain,109334,61990,327,1
5,brake_fluid_p,107225,4037,3,0
5,battery,107225,26061,432,0
41,brake_pads,53106,61688,543,1
44,brake_fluid_r,109334,17808,306,1
2,tire,112695,34238,215,1
50,spark_plugs,180494,33819,219,1
48,brake_pads,122846,868,36,0
26,brake_fluid_r,137216,4493,20,0
33,tire,195106,15974,544,1
47,wire_set,144874,5610,40,0
23,air_filter,187811,8766,14,0
22,brake_fluid_p,68094,16504,96,0
10,tire,197159,15795,180,0
15,spark_plugs,118715,17609,142,0
36,brake_fluid_p,68059,20083,210,0
8,belts_kit,146737,9436,36,0
23,wire_set,187811,58203,265,1
25,timing_chain,115678,7101,15,0
27,brake_fluid_p,74028,12625,110,0
41,wire_set,53106,40080,2112,1
13,wire_set,87164,15162,157,0
6,brake_pads,166938,80452,396,1
27,tire,74028,17903,55,0
29,tire,90499,19324,186,0
34,spark_plugs,89905,22291,85,0
16,wire_set,194937,28874,313,0
46,brake_fluid_p,43860,26215,202,1
23,belts_kit,187811,10235,67,0
26,wire_set,137216,35055,216,0
39,fuel_filter,177599,16154,264,0
21,brake_pads,112974,9911,169,0
8,tire,146737,25541,443,1
49,wire_set,69800,5969,27,0
38,air_filter,130862,13750,465,1
5,battery,107225,114697,1374,1
2,tire,112695,31785,159,0
42,fuel_filter,129900,14459,120,0
27,air_filter,74028,5968,4,0
9,timing_chain,115402,62680,1130,1
15,spark_plugs,118715,1771,34,0
14,spark_plugs,78111,27236,176,0
22,brake_fluid_p,68094,11085,166,0
16,brake_pads,194937,47265,524,1
17,brake_pads,133800,60015,712,1
18,fuel_filter,60062,8045,33,0
49,brake_fluid_p,69800,10764,120,0
4,belts_kit,121125,27050,378,0
24,fuel_filter,94669,14407,151,0
9,battery,115402,3623,40,0
50,timing_chain,180494,133881,1081,1
29,fuel_filter,90499,15884,142,0
14,air_filter,78111,11225,77,0
28,spark_plugs,86528,12368,228,0
46,tire,43860,13095,130,0
22,brake_fluid_p,68094,32061,262,1
10,brake_fluid_p,197159,30757,149,1
5,spark_plugs,107225,67888,672,1
42,brake_fluid_r,129900,16109,212,0
11,battery,94719,3700,35,0
20,timing_chain,92952,31822,294,0
44,brake_fluid_r,109334,5992,58,0
7,brake_fluid_p,190447,15374,197,0
25,air_filter,115678,37750,300,1
7,spark_plugs,190447,66362,428,1
24,brake_pads,94669,62845,585,1
20,belts_kit,92952,17946,167,0
28,spark_plugs,86528,47306,753,1
44,battery,109334,5726,40,0
35,spark_plugs,166942,75355,486,1
34,belts_kit,89905,65150,879,1
48,brake_pads,122846,17029,331,1
34,brake_fluid_p,89905,18813,112,0
19,tire,150739,15591,288,0
4,brake_fluid_r,121125,24961,319,1
25,brake_fluid_p,115678,52525,560,1
39,brake_fluid_p,177599,23111,379,1
39,belts_kit,177599,85203,1021,1
9,battery,115402,34010,873,1
6,battery,166938,42225,365,0
1,wire_set,46556,22850,334,0
39,spark_plugs,177599,69811,347,1
20,brake_fluid_r,92952,29342,358,1
29,fuel_filter,90499,19743,149,1
41,brake_pads,53106,10100,29,0
30,brake_fluid_r,134022,1653,39,0
26,belts_kit,137216,36512,170,1
17,belts_kit,133800,8634,82,0
11,fuel_filter,94719,23565,127,1
20,wire_set,92952,57353,514,1
26,battery,137216,55020,300,1
40,tire,100093,36682,251,1
3,timing_chain,119199,21221,266,0
31,brake_fluid_p,45372,14195,95,0
35,belts_kit,166942,46558,336,1
12,wire_set,152020,27433,1380,1
19,belts_kit,150739,21022,117,0
44,wire_set,109334,132786,1099,1
2,brake_fluid_r,112695,3969,33,0
35,spark_plugs,166942,67575,464,1
48,tire,122846,43344,1021,1
47,belts_kit,144874,102905,1369,1
35,battery,166942,35761,422,0
32,belts_kit,149249,42295,795,1
37,brake_fluid_p,108132,50561,698,1
40,spark_plugs,100093,14934,236,0
19,belts_kit,150739,85100,803,1
37,battery,108132,110706,964,1
41,brake_fluid_r,53106,3642,6,0
15,brake_fluid_r,118715,24368,309,1
37,air_filter,108132,5559,46,0
32,timing_chain,149249,29814,717,1
34,brake_fluid_r,89905,14613,56,0
45,brake_fluid_p,92432,21198,69,0
47,air_filter,144874,30655,404,1
29,fuel_filter,90499,20296,242,1
15,air_filter,118715,17367,148,1
6,brake_fluid_p,166938,28026,211,1
1,air_filter,46556,14445,109,1
6,timing_chain,166938,150289,1629,1
33,timing_chain,195106,30023,287,0
33,brake_fluid_r,195106,18122,187,0
3,wire_set,119199,20203,142,0
14,fuel_filter,78111,13483,163,0
28,belts_kit,86528,21119,515,1
32,air_filter,149249,6319,208,1
38,wire_set,130862,28267,774,1
15,brake_fluid_p,118715,14136,118,0
3,wire_set,119199,35903,505,0
28,brake_fluid_r,86528,30644,566,1
17,spark_plugs,133800,33000,227,1
18,timing_chain,60062,60359,191,1
48,brake_pads,122846,15863,148,0
9,spark_plugs,115402,67334,685,1
19,brake_pads,150739,12882,181,0
25,spark_plugs,115678,17014,88,0
21,timing_chain,112974,165823,1097,1
4,belts_kit,121125,18521,303,0
30,timing_chain,134022,38433,212,0
17,spark_plugs,133800,22181,333,0
39,brake_fluid_p,177599,77261,600,1
47,timing_chain,144874,43943,2435,1
5,timing_chain,107225,25194,692,1
29,brake_pads,90499,60394,500,1
44,timing_chain,109334,143321,694,1
36,wire_set,68059,38732,246,0
47,spark_plugs,144874,12524,881,1
31,belts_kit,45372,111840,355,1
40,wire_set,100093,51282,406,1
18,tire,60062,3577,36,0
45,air_filter,92432,9364,70,0
25,wire_set,115678,167376,1086,1
29,battery,90499,24850,309,0
39,belts_kit,177599,13818,461,0
41,air_filter,53106,4171,1,0
47,air_filter,144874,4896,51,0
37,fuel_filter,108132,23381,168,1
13,battery,87164,75589,1591,1
31,belts_kit,45372,12813,139,0
46,timing_chain,43860,40092,538,0
31,battery,45372,3918,41,0
47,tire,144874,13836,31,0
4,brake_fluid_r,121125,17845,179,0
39,brake_pads,177599,7502,135,0
47,fuel_filter,144874,626,34,0
26,battery,137216,21755,219,0
46,brake_fluid_r,43860,15521,444,1
15,battery,118715,37563,383,0
7,wire_set,190447,57264,1017,1
22,tire,68094,36077,451,1
7,air_filter,190447,28162,288,1
29,brake_pads,90499,53391,627,1
25,air_filter,115678,512,19,0
27,wire_set,74028,17693,194,0
41,belts_kit,53106,31507,1725,1
37,spark_plugs,108132,9469,97,0
34,tire,89905,45275,320,1
31,wire_set,45372,33461,555,1
40,timing_chain,100093,140099,1265,1
26,brake_fluid_p,137216,15542,44,0
15,fuel_filter,118715,61501,645,1
29,spark_plugs,90499,61033,893,1
2,brake_fluid_r,112695,6816,61,0
19,belts_kit,150739,27190,440,1
15,brake_fluid_r,118715,20624,314,1
25,spark_plugs,115678,21325,362,1
13,battery,87164,21727,285,0
27,tire,74028,96731,1285,1
42,air_filter,129900,8283,92,0
46,brake_pads,43860,60228,487,1
12,brake_fluid_p,152020,14330,115,0
39,timing_chain,177599,31348,816,1
1,timing_chain,46556,52708,706,1
42,belts_kit,129900,8518,77,0
43,tire,151363,12589,82,0
50,fuel_filter,180494,40877,761,1
18,spark_plugs,60062,11781,847,1
22,brake_fluid_p,68094,28356,211,1
36,tire,68059,39084,337,1
25,air_filter,115678,10600,70,0
26,belts_kit,137216,64585,1301,1
32,brake_pads,149249,54679,578,1
41,air_filter,53106,17257,74,1
37,battery,108132,91632,1187,1
8,wire_set,146737,119644,1003,1
43,fuel_filter,151363,11837,54,0
11,brake_pads,94719,22935,110,1
49,tire,69800,2145,24,0
14,timing_chain,78111,34274,422,0
50,tire,180494,27538,287,0
1,belts_kit,46556,16206,608,1
20,battery,92952,21895,285,0
32,timing_chain,149249,145685,1661,1
18,spark_plugs,60062,28546,4744,1
8,tire,146737,98423,822,1
44,belts_kit,109334,89383,618,1
11,tire,94719,97557,895,1
27,brake_fluid_r,74028,595,21,0
12,air_filter,152020,1187,31,0
47,wire_set,144874,20110,564,1
27,wire_set,74028,21524,553,1
12,battery,152020,22324,758,1
13,brake_fluid_r,87164,20759,260,0
47,brake_fluid_p,144874,11698,179,0
42,timing_chain,129900,20010,124,0
35,brake_pads,166942,10676,203,0
10,brake_fluid_r,197159,3194,36,0
34,wire_set,89905,44313,220,0
27,brake_fluid_p,74028,2580,12,0
16,timing_chain,194937,28203,214,0
48,fuel_filter,122846,11601,382,1
19,tire,150739,21007,711,1
33,brake_pads,195106,52347,772,1
50,timing_chain,180494,57571,448,1
36,brake_pads,68059,23711,244,1
5,brake_pads,107225,6704,21,0
50,wire_set,180494,53211,480,1
12,tire,152020,38655,1445,1
41,brake_pads,53106,1042,26,0
31,air_filter,45372,10252,130,0
7,fuel_filter,190447,40103,485,1
16,air_filter,194937,167,6,0
48,battery,122846,51544,1252,1
36,fuel_filter,68059,7863,130,0
39,belts_kit,177599,92508,1357,1
38,brake_fluid_p,130862,13661,383,1
7,brake_fluid_r,190447,9720,214,0
7,battery,190447,33147,680,0
13,battery,87164,58023,434,1
5,tire,107225,12339,217,0
16,spark_plugs,194937,15942,206,0
31,air_filter,45372,7352,86,0
47,belts_kit,144874,17395,624,1
31,battery,45372,43183,316,0
15,fuel_filter,118715,7997,81,0
40,air_filter,100093,8356,94,0
37,belts_kit,108132,12986,105,0
26,timing_chain,137216,199278,1013,1
39,brake_pads,177599,61808,850,1
1,spark_plugs,46556,98157,244,1
43,belts_kit,151363,31695,178,0
34,wire_set,89905,3763,37,0
9,battery,115402,20853,749,1
11,brake_pads,94719,13932,171,0
8,wire_set,146737,37431,6245,1
38,tire,130862,17116,319,0
27,fuel_filter,74028,7843,44,0
49,brake_pads,69800,46360,761,1
17,fuel_filter,133800,6577,81,0
17,battery,133800,56693,460,1
25,brake_fluid_p,115678,13705,120,0
36,timing_chain,68059,33848,221,0
43,spark_plugs,151363,32146,183,1
50,brake_fluid_p,180494,19651,221,0
34,belts_kit,89905,25277,660,1
45,fuel_filter,92432,47180,898,1
34,tire,89905,127274,806,1
48,air_filter,122846,4452,87,0
42,spark_plugs,129900,27112,180,0
27,spark_plugs,74028,60738,216,1
14,air_filter,78111,14402,77,1
39,brake_pads,177599,986,8,0
14,tire,78111,38109,402,1
12,air_filter,152020,16063,378,1
15,air_filter,118715,6739,161,1
39,belts_kit,177599,22113,660,1
18,brake_pads,60062,62232,681,1
15,air_filter,118715,11410,108,0
50,brake_fluid_p,180494,101273,579,1
1,tire,46556,24046,344,0
36,spark_plugs,68059,22894,201,0
24,brake_fluid_r,94669,2295,38,0
47,spark_plugs,144874,18769,3746,1
24,wire_set,94669,46440,632,1
23,battery,187811,34922,207,0
38,spark_plugs,130862,80519,315,1
13,belts_kit,87164,21386,123,0
4,fuel_filter,121125,21876,184,1
22,tire,68094,13836,126,0
27,air_filter,74028,10572,35,0
46,timing_chain,43860,121117,1258,1
40,air_filter,100093,8246,48,0
17,air_filter,133800,9131,52,0
49,spark_plugs,69800,10808,61,0
15,battery,118715,40528,415,0
33,wire_set,195106,13172,108,0
17,brake_fluid_r,133800,27433,372,1
39,fuel_filter,177599,12333,395,1
12,battery,152020,30375,351,0
28,timing_chain,86528,58571,2925,1
17,air_filter,133800,6522,87,0
40,belts_kit,100093,2371,32,0
4,brake_fluid_p,121125,7656,70,0
37,belts_kit,108132,19519,652,1
20,brake_pads,92952,38341,656,1
14,air_filter,78111,17014,226,1
19,tire,150739,7805,51,0
8,belts_kit,146737,47357,205,1
5,belts_kit,107225,19291,515,1
2,spark_plugs,112695,15404,68,0
8,fuel_filter,146737,55338,318,1
4,belts_kit,121125,4506,33,0
1,fuel_filter,46556,23142,214,1
8,tire,146737,135765,657,1
49,battery,69800,35916,338,0
29,fuel_filter,90499,10193,139,0
25,belts_kit,115678,88252,1065,1
49,air_filter,69800,37519,325,1
45,fuel_filter,92432,31078,772,1
46,tire,43860,4008,20,0
31,brake_pads,45372,9134,89,0
27,brake_pads,74028,10279,26,0
5,spark_plugs,107225,9411,197,0
38,air_filter,130862,5501,139,0
11,timing_chain,94719,159685,1143,1
38,battery,130862,119983,1528,1
9,tire,115402,4252,26,0
25,air_filter,115678,1682,40,0
26,brake_fluid_p,137216,8007,28,0
49,brake_fluid_p,69800,9380,86,0
24,timing_chain,94669,32671,241,0
40,wire_set,100093,27960,291,0
1,timing_chain,46556,59724,803,1
29,fuel_filter,90499,46103,617,1
40,wire_set,100093,22000,179,0
4,brake_fluid_p,121125,13692,96,0
46,spark_plugs,43860,15236,136,0
38,brake_fluid_r,130862,17067,404,1
7,battery,190447,5435,17,0
12,brake_fluid_r,152020,65317,501,1
27,fuel_filter,74028,23594,89,1
20,battery,92952,102128,1761,1
26,brake_fluid_r,137216,29366,112,1
15,air_filter,118715,12225,82,0
35,brake_fluid_r,166942,27519,299,1
36,spark_plugs,68059,12065,203,0
22,brake_fluid_r,68094,15495,130,0
11,fuel_filter,94719,7608,103,0
10,fuel_filter,197159,22368,96,1
29,brake_pads,90499,69438,617,1
32,timing_chain,149249,5369,45,0
21,air_filter,112974,2148,41,0
22,air_filter,68094,13478,134,0
34,brake_fluid_r,89905,15802,43,0
24,air_filter,94669,9035,86,0
39,spark_plugs,177599,30698,1075,1
4,fuel_filter,121125,7040,122,0
15,spark_plugs,118715,13836,139,0
15,belts_kit,118715,89180,1194,1
27,brake_fluid_r,74028,14149,88,0
29,belts_kit,90499,19380,636,1
10,brake_fluid_r,197159,72462,386,1
42,air_filter,129900,51304,299,1
38,timing_chain,130862,187258,1336,1
28,belts_kit,86528,15151,255,0
17,air_filter,133800,10014,48,0
39,fuel_filter,177599,48751,660,1
9,air_filter,115402,921,30,0
40,brake_fluid_r,100093,47694,601,1
14,fuel_filter,78111,48456,494,1
45,brake_pads,92432,14207,115,0
9,wire_set,115402,30669,175,0
11,brake_fluid_r,94719,35655,221,1
34,brake_fluid_p,89905,16151,218,0
1,spark_plugs,46556,80322,856,1
17,fuel_filter,133800,19386,299,1
17,fuel_filter,133800,14788,167,0
5,brake_pads,107225,79146,458,1
14,fuel_filter,78111,20904,136,1
38,wire_set,130862,156571,1037,1
49,tire,69800,21458,371,0
37,belts_kit,108132,132310,712,1
35,spark_plugs,166942,26613,277,0
7,air_filter,190447,9022,80,0
38,belts_kit,130862,17420,150,0
17,air_filter,133800,24699,316,1
41,tire,53106,12502,276,0
35,air_filter,166942,8328,46,0
11,tire,94719,109033,596,1
25,brake_fluid_p,115678,16326,193,0
11,brake_fluid_r,94719,19439,129,0
14,belts_kit,78111,31669,252,0
17,fuel_filter,133800,18149,181,0
20,fuel_filter,92952,23803,287,1
14,air_filter,78111,8608,81,0
33,brake_fluid_r,195106,12903,127,0
20,fuel_filter,92952,6130,37,0
37,fuel_filter,108132,45568,791,1
4,spark_plugs,121125,33445,266,1
45,fuel_filter,92432,7482,35,0
10,fuel_filter,197159,2496,15,0
46,fuel_filter,43860,31529,715,1
39,brake_pads,177599,64029,650,1
46,brake_fluid_p,43860,9532,147,0
41,fuel_filter,53106,12451,508,1
31,brake_fluid_p,45372,31421,482,1
40,wire_set,100093,55597,499,1
12,battery,152020,52432,1070,1
24,brake_fluid_r,94669,25219,361,1
12,wire_set,152020,16440,283,0
1,brake_fluid_r,46556,19385,204,0
16,spark_plugs,194937,14772,366,1
6,brake_fluid_r,166938,27200,424,1
14,timing_chain,78111,35420,313,0
28,fuel_filter,86528,47007,498,1
31,brake_fluid_p,45372,14514,334,1
11,belts_kit,94719,99281,581,1
2,fuel_filter,112695,8709,407,1
14,brake_fluid_p,78111,15557,212,0
37,air_filter,108132,2046,43,0
50,air_filter,180494,41084,256,1
9,tire,115402,28096,687,1
28,timing_chain,86528,23606,962,1
43,wire_set,151363,18434,73,0
14,battery,78111,100976,1484,1
4,brake_pads,121125,17991,153,0
17,tire,133800,45770,386,1
25,battery,115678,3536,9,0
40,belts_kit,100093,15016,98,0
14,battery,78111,124295,1153,1
44,spark_plugs,109334,16912,298,1
25,brake_fluid_r,115678,23551,198,0
26,brake_pads,137216,17530,84,0
13,spark_plugs,87164,11847,162,0
13,timing_chain,87164,16088,138,0
3,tire,119199,47782,310,1
43,belts_kit,151363,16939,277,0
31,timing_chain,45372,17894,272,0
13,brake_pads,87164,8120,63,0
23,wire_set,187811,31935,499,1
28,belts_kit,86528,24236,576,1
3,brake_fluid_p,119199,66681,795,1
5,battery,107225,33318,305,0
11,fuel_filter,94719,5293,8,0
13,brake_pads,87164,24762,286,1
46,belts_kit,43860,107408,962,1
11,belts_kit,94719,20268,305,0
47,tire,144874,98649,566,1
41,belts_kit,53106,3748,21,0
32,brake_fluid_p,149249,15388,295,0
26,fuel_filter,137216,44962,824,1
42,tire,129900,4814,10,0
11,spark_plugs,94719,17262,472,1
22,air_filter,68094,7643,107,0
46,brake_pads,43860,38130,549,1
3,brake_fluid_p,119199,66071,717,1
36,brake_fluid_r,68059,15796,269,0
14,timing_chain,78111,53864,457,1
50,brake_fluid_r,180494,31536,300,1
10,timing_chain,197159,20394,115,0
32,timing_chain,149249,31874,1152,1
40,brake_pads,100093,71746,420,1
32,fuel_filter,149249,11151,160,0
36,spark_plugs,68059,6179,84,0
7,fuel_filter,190447,12711,559,1
34,belts_kit,89905,18782,142,0
18,tire,60062,84527,1126,1
14,tire,78111,24877,259,0
41,battery,53106,55711,2950,1
19,brake_fluid_r,150739,18412,168,0
16,brake_pads,194937,23124,340,1
17,air_filter,133800,39184,361,1
24,belts_kit,94669,11894,134,0
23,brake_pads,187811,10917,60,0
21,tire,112974,29508,358,0
50,tire,180494,29337,192,0
20,air_filter,92952,13991,104,0
14,timing_chain,78111,32796,226,0
21,brake_pads,112974,77716,440,1
45,brake_fluid_p,92432,66408,317,1
6,brake_fluid_p,166938,27099,225,1
41,timing_chain,53106,32131,303,0
44,brake_fluid_r,109334,14283,76,0
45,belts_kit,92432,14518,156,0
18,timing_chain,60062,20136,65,0
38,timing_chain,130862,89585,1631,1
35,timing_chain,166942,21978,145,0
13,wire_set,87164,28858,150,0
9,brake_fluid_p,115402,50101,602,1
42,belts_kit,129900,18577,262,0
19,tire,150739,78705,911,1
17,tire,133800,35591,254,1
