car_id,part,current_km,km_diff,days_diff,needs_change,last_change_km
17,spark_plugs,27847,21306,459,0,6541.0
47,air_filter,77561,5390,39,0,72171.0
9,battery,103566,21658,774,0,81908.0
41,air_filter,69231,12902,242,1,56329.0
25,oil,117761,3857,55,0,113904.0
19,air_filter,84533,8517,128,0,76016.0
16,brake_pads,92902,10473,190,0,82429.0
28,oil,126244,4547,85,1,121697.0
12,air_filter,144053,3960,147,0,140093.0
1,tires,138625,35101,856,0,103524.0
47,battery,94862,58162,453,1,36700.0
34,brake_pads,100053,20301,427,1,79752.0
9,tires,113507,65285,1331,1,48222.0
16,spark_plugs,138000,74407,327,1,63593.0
2,battery,92998,23170,867,0,69828.0
48,fuel_filter,128524,15649,481,1,112875.0
17,fuel_filter,85603,10558,314,0,75045.0
11,battery,84283,37002,1146,1,47281.0
28,battery,67453,37051,535,0,30402.0
28,spark_plugs,116796,29138,382,0,87658.0
45,oil,5000,3229,115,0,1771.0
22,fuel_filter,167401,13060,217,0,154341.0
43,fuel_filter,189197,18837,207,1,170360.0
6,spark_plugs,163504,28515,992,1,134989.0
18,brake_pads,105200,30281,61,1,74919.0
41,spark_plugs,149039,14155,17,0,
21,tires,65910,44760,2428,1,21150.0
38,oil,104871,7579,133,1,97292.0
22,air_filter,108305,8279,126,0,100026.0
34,air_filter,116877,7643,185,0,109234.0
8,air_filter,63361,1843,156,0,61518.0
36,tires,145858,53370,815,0,92488.0
21,oil,69471,2791,43,0,66680.0
32,oil,93382,5290,36,1,
40,fuel_filter,113820,10362,59,0,103458.0
36,oil,87605,2913,164,0,84692.0
47,fuel_filter,70746,13774,397,1,56972.0
29,oil,164845,2842,213,1,162003.0
47,fuel_filter,63487,5088,55,0,58399.0
49,spark_plugs,122070,60517,632,1,61553.0
49,oil,83359,6620,9,0,76739.0
34,fuel_filter,58778,9595,727,1,49183.0
23,spark_plugs,66481,20907,366,0,45574.0
30,fuel_filter,142902,11465,191,0,131437.0
34,oil,134606,7024,34,1,
13,tires,145228,25697,118,0,119531.0
2,brake_pads,100744,13105,183,0,87639.0
10,battery,105936,18305,796,0,87631.0
18,battery,100531,104017,370,1,-3486.0
46,brake_pads,120967,17509,314,0,103458.0
27,spark_plugs,74028,60738,216,1,
40,oil,50752,5482,379,1,
21,spark_plugs,98642,27689,354,0,70953.0
8,tires,77375,46864,822,0,30511.0
41,battery,110632,45207,519,0,65425.0
18,spark_plugs,99835,31486,189,0,68349.0
23,fuel_filter,138219,29798,149,1,108421.0
39,tires,151070,33106,735,0,117964.0
18,fuel_filter,13591,3948,183,0,9643.0
28,fuel_filter,44930,11292,1,0,33638.0
32,tires,121393,27988,133,0,93405.0
13,brake_pads,84488,17925,800,1,66563.0
9,tires,109477,56956,408,0,52521.0
5,air_filter,208849,3077,207,0,205772.0
15,oil,173719,7424,214,1,166295.0
21,brake_pads,88982,16294,230,0,72688.0
16,brake_pads,168898,13418,1,0,155480.0
7,air_filter,98816,3524,150,0,95292.0
28,air_filter,102156,2687,194,1,99469.0
17,spark_plugs,133800,16026,154,0,
47,tires,16274,0,873,0,16274.0
28,spark_plugs,89516,25141,347,1,64375.0
37,fuel_filter,120956,2629,351,0,118327.0
3,air_filter,101812,6029,52,0,95783.0
9,spark_plugs,167931,27631,206,0,140300.0
33,oil,85316,3316,109,0,82000.0
22,oil,72729,3617,102,0,69112.0
4,battery,77490,78845,439,1,-1355.0
47,brake_pads,79864,20523,263,0,59341.0
15,air_filter,117116,6665,224,0,110451.0
44,air_filter,85062,4987,88,1,80075.0
47,air_filter,167424,2119,326,0,165305.0
28,spark_plugs,142898,12730,1401,1,130168.0
16,fuel_filter,133225,18309,122,0,114916.0
15,air_filter,88066,13126,252,1,74940.0
25,battery,171748,49922,416,0,121826.0
32,fuel_filter,149249,11955,264,0,
40,battery,75803,41029,609,0,34774.0
40,oil,136202,4090,201,1,132112.0
3,brake_pads,148711,13277,47,0,135434.0
2,battery,113122,45679,550,0,67443.0
6,battery,135692,23686,597,0,112006.0
49,battery,100810,49547,58,0,51263.0
23,battery,137076,51359,1146,1,85717.0
46,battery,192466,31068,587,0,161398.0
9,tires,41852,28545,722,0,13307.0
37,battery,126641,94740,1000,1,31901.0
32,oil,33817,9176,7,0,24641.0
40,tires,50752,53163,162,1,
33,tires,93040,45077,268,0,47963.0
7,oil,129184,3684,88,0,125500.0
37,fuel_filter,93201,9020,143,0,84181.0
4,fuel_filter,154445,13897,178,0,140548.0
16,air_filter,194937,23110,375,1,
43,oil,84704,7462,224,1,77242.0
8,tires,99108,26553,1501,0,72555.0
5,brake_pads,57285,21994,562,1,35291.0
25,air_filter,115678,31503,352,1,
37,brake_pads,127986,20853,471,1,107133.0
30,battery,89153,28078,1197,0,61075.0
34,brake_pads,124493,17798,118,0,106695.0
18,oil,83234,3308,37,0,79926.0
50,spark_plugs,180494,77274,525,1,
4,fuel_filter,101254,7679,114,0,93575.0
36,wire_set,68059,166113,346,1,
3,battery,173600,18962,88,0,154638.0
13,fuel_filter,95104,27304,165,1,67800.0
14,tires,236676,40601,1093,0,196075.0
7,air_filter,56731,12775,60,1,43956.0
20,brake_pads,109784,14936,140,0,94848.0
28,spark_plugs,129840,18676,582,0,111164.0
27,air_filter,148606,10886,18,0,137720.0
8,tires,80271,56326,1202,1,23945.0
12,tires,64540,37410,677,0,27130.0
39,air_filter,46861,7832,365,0,39029.0
44,oil,118115,2758,134,0,115357.0
20,spark_plugs,137051,31153,1117,1,105898.0
10,fuel_filter,87392,8953,390,0,78439.0
45,battery,102710,31632,448,0,71078.0
6,fuel_filter,58248,32482,1,1,25766.0
2,fuel_filter,143184,13082,255,1,130102.0
13,spark_plugs,87164,59774,654,1,
42,brake_pads,73547,9161,78,0,
31,spark_plugs,113192,21187,1,0,92005.0
37,fuel_filter,148337,14304,189,0,134033.0
1,oil,97060,3392,97,0,93668.0
21,belts_kit,112974,98030,816,1,
15,brake_fluid_p,118715,23480,187,0,
14,spark_plugs,60105,24869,114,1,35236.0
22,tires,86017,53116,437,0,32901.0
46,spark_plugs,50742,46256,500,1,4486.0
21,oil,142701,2340,208,1,140361.0
7,fuel_filter,130566,15456,212,1,115110.0
28,tires,93566,35797,5,0,57769.0
47,fuel_filter,51338,5627,294,0,45711.0
18,battery,107832,54646,284,0,53186.0
15,oil,161939,4944,140,1,156995.0
21,air_filter,92596,9357,115,1,83239.0
16,fuel_filter,138370,7878,204,0,130492.0
5,tires,104811,46385,775,0,58426.0
28,air_filter,94383,11533,223,1,82850.0
15,fuel_filter,95106,10980,309,0,
8,oil,83022,3334,72,0,79688.0
2,battery,163454,24643,483,0,138811.0
42,oil,118685,6388,51,1,112297.0
22,brake_pads,108463,9535,505,0,98928.0
24,fuel_filter,128153,8900,327,0,119253.0
25,tires,14441,6259,326,0,8182.0
23,brake_pads,115939,36716,400,1,79223.0
12,brake_pads,102935,12601,123,0,90334.0
28,fuel_filter,106926,19440,388,1,87486.0
18,fuel_filter,97324,7076,228,0,90248.0
25,battery,115712,19085,638,0,96627.0
21,air_filter,113904,5228,172,0,108676.0
44,tires,103736,44466,890,0,59270.0
7,battery,60932,12032,254,0,48900.0
32,oil,117382,10832,86,1,106550.0
42,spark_plugs,113468,18628,140,0,94840.0
48,battery,153364,26269,673,0,127095.0
23,oil,63199,4925,15,0,58274.0
5,air_filter,146454,9097,287,0,
34,brake_pads,82834,16933,261,0,65901.0
37,battery,45739,24917,1389,0,20822.0
3,oil,114305,1740,34,0,112565.0
13,air_filter,87164,10507,171,1,
5,spark_plugs,66809,15176,473,0,51633.0
1,air_filter,55306,8120,38,0,47186.0
26,brake_pads,166760,2507,376,0,164253.0
8,tires,109151,65968,351,1,43183.0
23,oil,143104,5243,67,0,137861.0
1,air_filter,98211,23310,82,0,74901.0
7,oil,94947,1526,1,0,93421.0
43,fuel_filter,68261,16163,368,1,52098.0
43,oil,92819,3598,86,0,89221.0
13,spark_plugs,87008,40952,286,1,46056.0
36,spark_plugs,126610,17378,570,0,109232.0
15,fuel_filter,111552,16542,813,0,95010.0
35,spark_plugs,94661,54129,452,1,40532.0
16,battery,115504,38872,1128,1,76632.0
37,tires,127129,68111,1198,1,59018.0
30,spark_plugs,5000,18589,376,0,-13589.0
37,tires,59382,3996,825,1,55386.0
15,battery,120714,34152,589,0,86562.0
40,battery,62439,14055,814,0,48384.0
13,spark_plugs,90574,28940,485,0,61634.0
26,spark_plugs,137216,21146,94,0,
43,spark_plugs,88939,28791,268,0,60148.0
18,battery,146234,83457,424,1,62777.0
49,tire,69800,2407,5,0,
19,brake_pads,187662,3716,280,0,183946.0
19,fuel_filter,122884,18273,119,0,104611.0
16,brake_pads,38347,3817,435,0,34530.0
40,air_filter,89312,15150,110,0,74162.0
11,air_filter,81229,6021,350,0,75208.0
21,battery,53722,32298,735,0,21424.0
49,air_filter,97959,5440,101,0,92519.0
22,tires,185935,44344,153,0,141591.0
16,tires,53814,82159,1440,1,-28345.0
5,battery,54492,27619,364,0,26873.0
48,tires,151436,101844,1498,0,49592.0
28,brake_pads,177555,9715,260,0,167840.0
39,tires,102530,94768,871,1,7762.0
40,oil,108869,4924,55,0,103945.0
45,spark_plugs,62062,28980,382,0,
27,fuel_filter,29755,14904,129,0,14851.0
43,tires,122813,111071,491,0,11742.0
50,oil,76640,4149,305,0,
49,spark_plugs,59961,11071,648,0,48890.0
14,tires,52937,25570,728,0,27367.0
48,spark_plugs,107478,30758,272,0,76720.0
42,spark_plugs,114380,20501,470,0,93879.0
2,air_filter,128722,11818,137,1,116904.0
24,air_filter,26132,10931,157,1,15201.0
7,tires,112568,52297,774,0,60271.0
15,air_filter,117562,7780,42,0,109782.0
25,tires,114082,41054,863,0,73028.0
47,spark_plugs,128722,38514,311,1,90208.0
39,brake_pads,164261,6116,344,0,158145.0
19,oil,103685,772,65,0,102913.0
27,battery,131696,57452,547,1,74244.0
28,oil,99971,2075,75,0,97896.0
34,fuel_filter,153818,11424,664,1,142394.0
49,air_filter,69800,10540,72,0,
19,spark_plugs,72763,14010,74,0,
37,battery,145086,16264,2007,0,128822.0
10,spark_plugs,118406,10379,774,0,108027.0
44,air_filter,125413,902,1,0,124511.0
19,oil,156655,9438,148,1,147217.0
22,fuel_filter,183973,8188,1,0,175785.0
50,brake_pads,100101,20529,716,1,79572.0
32,battery,170062,11953,874,0,158109.0
23,air_filter,187811,5235,33,0,
20,fuel_filter,134460,31612,508,1,102848.0
11,air_filter,136829,3913,50,0,132916.0
13,oil,125410,4237,105,0,121173.0
22,oil,134871,3054,17,0,131817.0
9,tires,61557,86771,767,1,-25214.0
24,oil,63669,10366,103,1,53303.0
11,spark_plugs,110075,31424,325,0,78651.0
2,oil,102464,5530,126,1,96934.0
34,oil,96181,2438,70,0,93743.0
28,air_filter,112383,892,281,0,111491.0
24,brake_pads,98023,11336,397,0,86687.0
33,fuel_filter,80999,5208,27,0,75791.0
11,spark_plugs,99952,11694,286,0,88258.0
32,fuel_filter,77640,6753,508,0,70887.0
37,fuel_filter,113531,5621,182,0,107910.0
31,fuel_filter,84035,18381,538,1,65654.0
32,air_filter,101020,4200,314,0,96820.0
48,battery,145321,16532,261,0,128789.0
35,fuel_filter,167684,15746,248,0,151938.0
33,spark_plugs,166032,23168,146,0,142864.0
39,battery,112087,34450,1470,1,77637.0
38,battery,150482,44831,252,0,105651.0
17,battery,99927,28807,271,0,71120.0
24,brake_fluid_r,94669,17702,134,0,
9,oil,60692,5645,67,1,55047.0
43,brake_pads,105781,14802,1,0,90979.0
23,oil,57059,6560,178,1,50499.0
8,tires,208094,34026,565,0,174068.0
35,belts_kit,166942,86478,801,1,
4,air_filter,117706,10419,234,1,
38,air_filter,111061,7875,75,0,103186.0
28,fuel_filter,79114,18112,116,0,61002.0
8,spark_plugs,102715,64020,181,1,38695.0
35,air_filter,129444,11700,179,1,117744.0
41,air_filter,78900,4035,75,0,74865.0
37,brake_pads,105462,0,40,0,105462.0
21,brake_pads,139907,9544,425,0,130363.0
7,tires,75316,30328,451,0,44988.0
5,spark_plugs,103191,17206,127,0,85985.0
2,air_filter,164483,5443,305,0,159040.0
16,brake_pads,59175,12265,616,0,46910.0
28,tires,78534,67989,741,1,10545.0
17,fuel_filter,125822,12421,1,0,113401.0
21,brake_pads,67502,14450,567,0,53052.0
45,tires,126220,53433,591,0,72787.0
35,brake_pads,76302,7634,347,0,68668.0
20,air_filter,89325,9650,179,1,79675.0
50,air_filter,57529,5895,491,1,51634.0
4,brake_pads,167111,14858,605,1,152253.0
44,brake_pads,96511,12858,47,0,83653.0
25,tires,5000,73219,1035,1,-68219.0
21,fuel_filter,100442,5233,485,0,95209.0
23,tires,108972,56259,501,0,52713.0
2,air_filter,122566,6938,373,1,115628.0
8,fuel_filter,96401,7779,178,0,88622.0
15,battery,118715,37148,482,0,
46,spark_plugs,83306,10753,180,0,72553.0
30,air_filter,121189,6802,161,0,114387.0
13,spark_plugs,91428,23889,315,0,67539.0
2,oil,117613,5504,54,0,112109.0
27,fuel_filter,82202,13482,129,0,68720.0
10,battery,133958,26805,748,0,107153.0
44,brake_pads,75731,6278,129,0,69453.0
8,battery,79789,42403,135,0,37386.0
27,brake_pads,38463,10509,265,0,27954.0
50,tires,182566,18372,833,0,164194.0
18,tires,70476,35218,316,0,35258.0
10,spark_plugs,69893,13517,632,0,56376.0
23,brake_pads,146950,19664,308,0,127286.0
37,fuel_filter,117495,19579,564,1,97916.0
45,battery,92432,28760,136,0,
42,tires,111581,26940,2259,1,84641.0
11,brake_pads,72982,11861,445,1,61121.0
43,spark_plugs,108426,48580,1019,1,59846.0
27,fuel_filter,130149,11018,105,0,119131.0
41,brake_pads,52383,14847,465,0,37536.0
19,battery,119309,33911,1145,1,85398.0
25,spark_plugs,141369,14001,340,0,127368.0
12,fuel_filter,88668,10591,93,0,
6,battery,46938,39757,1019,1,7181.0
49,spark_plugs,110311,12239,575,0,98072.0
41,tires,144361,6159,717,0,138202.0
34,battery,111968,42223,624,0,69745.0
49,brake_pads,48553,17103,244,0,31450.0
9,spark_plugs,156481,61569,182,1,94912.0
24,fuel_filter,142967,7260,135,0,135707.0
21,brake_fluid_p,112974,3234,29,0,
7,battery,100987,16491,612,0,84496.0
22,spark_plugs,55385,8811,569,1,46574.0
26,fuel_filter,69374,20677,282,1,48697.0
6,fuel_filter,146022,12299,215,0,133723.0
9,fuel_filter,148304,7805,219,0,
46,tires,158683,2143,723,0,156540.0
40,battery,152098,36707,1,0,115391.0
34,brake_pads,89905,8890,75,0,
32,air_filter,177192,10757,173,1,166435.0
42,battery,161471,51910,622,1,109561.0
21,fuel_filter,136779,11059,712,1,125720.0
26,air_filter,102282,6539,158,0,95743.0
39,oil,108021,5800,84,1,102221.0
30,brake_pads,83813,7317,470,0,76496.0
15,air_filter,95528,14556,54,1,80972.0
17,fuel_filter,126781,14706,210,0,112075.0
37,spark_plugs,124699,19912,1097,1,104787.0
42,air_filter,141597,3982,150,0,137615.0
2,spark_plugs,98513,28218,594,0,70295.0
50,air_filter,180494,7184,124,0,
17,air_filter,60997,3849,173,0,57148.0
39,battery,136723,44070,856,1,92653.0
38,brake_pads,90742,18757,345,0,71985.0
49,fuel_filter,51957,8230,195,0,43727.0
33,fuel_filter,96401,12985,400,1,83416.0
5,tires,127255,31175,1194,0,96080.0
47,brake_pads,78723,19846,766,1,58877.0
36,air_filter,126032,8401,337,0,
33,battery,89798,26003,989,0,63795.0
29,battery,64951,7268,1174,0,57683.0
8,air_filter,60566,5301,332,0,
38,fuel_filter,151714,11399,579,0,140315.0
50,brake_pads,93594,19755,134,0,73839.0
18,fuel_filter,114350,11821,290,0,102529.0
26,brake_pads,23369,18600,318,0,4769.0
38,battery,86165,12272,1034,1,73893.0
40,spark_plugs,115672,9575,984,0,106097.0
39,brake_pads,151111,11490,61,0,139621.0
10,battery,59208,56761,254,1,
29,battery,102842,45963,1456,1,56879.0
38,oil,170713,8617,111,1,162096.0
24,tires,87839,44086,424,0,43753.0
30,tires,121463,81728,969,1,39735.0
19,brake_pads,48341,20012,174,0,28329.0
11,battery,94719,30459,162,0,
34,fuel_filter,62109,8191,70,0,53918.0
29,fuel_filter,59410,33131,354,1,26279.0
9,spark_plugs,141360,20729,338,0,120631.0
39,oil,135369,2042,65,0,133327.0
29,spark_plugs,64171,36754,476,1,27417.0
22,fuel_filter,58109,10306,133,0,47803.0
29,battery,120192,23877,170,0,96315.0
10,spark_plugs,158994,54827,289,1,104167.0
25,battery,169338,48497,733,1,120841.0
10,spark_plugs,79264,41744,325,1,37520.0
47,spark_plugs,82093,8130,121,1,73963.0
19,fuel_filter,150739,9513,342,1,
22,air_filter,181838,5684,21,0,176154.0
14,tires,85189,43496,922,0,41693.0
39,fuel_filter,177599,48751,660,1,
7,fuel_filter,51558,10160,135,1,41398.0
38,brake_pads,55436,14179,1,0,41257.0
42,battery,65226,25145,487,1,40081.0
9,spark_plugs,71158,26413,355,0,44745.0
46,battery,195197,45798,145,0,149399.0
49,air_filter,90426,13511,83,1,
33,spark_plugs,102354,22782,431,0,79572.0
8,spark_plugs,106731,10396,156,0,96335.0
19,brake_pads,82151,35688,683,1,46463.0
2,air_filter,153971,4388,220,0,149583.0
22,oil,127148,1671,113,0,125477.0
6,oil,186568,4932,105,0,181636.0
36,air_filter,110201,3851,152,0,106350.0
16,air_filter,110283,6611,301,1,103672.0
4,tires,101780,40060,547,0,61720.0
1,brake_pads,171353,7646,409,0,163707.0
32,tires,103769,15261,660,0,88508.0
26,spark_plugs,136526,21957,498,1,114569.0
4,battery,118735,0,145,0,118735.0
33,fuel_filter,120005,8282,475,0,111723.0
3,oil,60416,4774,189,1,55642.0
11,brake_pads,113310,23395,54,1,
33,tires,106433,67013,1132,1,39420.0
45,oil,82978,6217,210,1,76761.0
1,spark_plugs,63557,39920,391,1,
37,air_filter,99910,16599,77,1,83311.0
35,fuel_filter,120627,35559,181,1,85068.0
46,tires,65297,30252,326,1,35045.0
13,tires,50831,59194,280,1,
15,tires,166263,92733,923,0,73530.0
25,fuel_filter,58432,29527,191,1,28905.0
7,brake_pads,50348,21095,355,1,29253.0
27,brake_pads,77559,7138,356,0,70421.0
2,spark_plugs,130698,17755,270,0,
16,air_filter,37659,4123,162,0,33536.0
50,air_filter,110096,6664,234,0,103432.0
17,air_filter,96821,8160,259,1,88661.0
45,tires,68100,81644,717,1,-13544.0
4,fuel_filter,96071,8550,262,0,87521.0
38,tires,5000,50686,1172,0,-45686.0
41,tires,165347,37762,863,0,127585.0
42,fuel_filter,124596,27920,276,1,96676.0
42,air_filter,66925,2516,113,1,64409.0
43,brake_pads,123534,15297,246,0,108237.0
32,oil,156243,2481,44,1,153762.0
10,spark_plugs,84324,46781,480,1,37543.0
29,fuel_filter,109421,10620,267,0,98801.0
41,oil,75529,1849,59,0,73680.0
46,tires,68081,30826,550,0,37255.0
13,tires,19906,42282,569,0,-22376.0
1,fuel_filter,118281,17055,357,1,101226.0
42,tires,102167,46149,1056,1,56018.0
7,air_filter,115465,2424,354,0,113041.0
26,tires,128405,22180,1644,0,106225.0
48,spark_plugs,156474,4551,1006,0,151923.0
22,brake_pads,86702,23578,128,0,63124.0
35,tires,98674,35514,228,0,
35,air_filter,71641,139,117,0,71502.0
29,battery,106475,49188,1738,1,57287.0
39,oil,75019,2920,55,1,72099.0
43,brake_pads,151363,83754,406,1,
7,battery,141600,52149,526,1,89451.0
33,spark_plugs,75454,44087,187,1,31367.0
18,tires,5000,42821,551,1,-37821.0
40,fuel_filter,111768,12106,279,0,99662.0
8,air_filter,90193,16270,121,1,73923.0
24,fuel_filter,99816,19084,483,1,80732.0
23,tires,71172,75304,551,1,-4132.0
38,air_filter,148771,6935,66,0,141836.0
45,fuel_filter,77730,18406,264,1,59324.0
31,fuel_filter,87639,14742,945,1,72897.0
1,brake_pads,107216,13465,556,0,93751.0
5,air_filter,123899,4808,210,0,119091.0
48,tires,118380,29441,526,0,88939.0
38,battery,89466,12331,662,0,77135.0
49,battery,117000,41169,431,0,75831.0
9,brake_pads,151067,21952,325,1,129115.0
13,brake_pads,84909,19269,484,1,65640.0
22,fuel_filter,191177,18152,361,1,173025.0
25,spark_plugs,121301,63553,715,1,57748.0
40,battery,65312,8346,401,0,56966.0
45,air_filter,170039,11310,66,1,158729.0
45,brake_pads,91341,19049,64,0,72292.0
39,fuel_filter,177599,1844,14,0,
11,battery,76635,46044,1392,1,30591.0
6,air_filter,97057,6493,143,1,90564.0
21,battery,161365,50551,621,1,110814.0
45,air_filter,162068,7341,120,0,154727.0
22,air_filter,79954,5497,128,0,74457.0
31,fuel_filter,119805,18029,100,0,101776.0
15,battery,120077,19586,187,0,100491.0
37,fuel_filter,132276,11215,25,0,121061.0
47,air_filter,148135,5262,395,0,
42,tires,36394,86959,470,1,-50565.0
14,spark_plugs,161312,28851,455,0,132461.0
19,tires,98622,127933,1273,0,-29311.0
48,battery,114364,59101,597,1,55263.0
14,fuel_filter,204975,29976,638,1,174999.0
29,brake_fluid_p,90499,22267,293,0,
44,brake_pads,100328,2282,713,1,98046.0
8,brake_pads,47577,20859,165,0,26718.0
42,battery,133319,28441,402,1,104878.0
10,spark_plugs,127368,24632,81,0,102736.0
19,brake_pads,63234,10729,526,0,52505.0
15,oil,95106,5006,287,1,
24,fuel_filter,126140,7330,265,0,118810.0
3,brake_pads,122621,16701,655,1,105920.0
12,oil,151710,7376,19,1,144334.0
47,brake_pads,141402,26701,296,0,114701.0
6,oil,89852,4238,96,0,85614.0
17,fuel_filter,76459,12024,344,0,64435.0
38,air_filter,179641,324,220,0,179317.0
11,oil,93490,6935,4,0,86555.0
4,fuel_filter,144396,9491,127,0,134905.0
17,tires,86256,32294,236,0,53962.0
47,battery,145734,42999,1341,1,102735.0
38,battery,108690,36988,1120,0,71702.0
27,tires,111103,56574,651,0,54529.0
13,fuel_filter,129207,11053,420,0,118154.0
41,battery,149039,23999,390,0,
38,oil,108863,2381,74,0,106482.0
10,fuel_filter,154124,11827,214,0,142297.0
36,brake_pads,74195,19104,1,0,55091.0
43,oil,95806,2956,49,0,92850.0
27,spark_plugs,124305,14900,376,0,109405.0
8,brake_pads,76628,6310,363,0,70318.0
28,battery,10967,61905,712,1,-50938.0
4,oil,118469,3543,109,0,114926.0
19,battery,125652,30447,1,0,95205.0
22,spark_plugs,98927,25270,922,1,73657.0
19,spark_plugs,150739,9209,98,0,
25,oil,145544,9268,90,1,136276.0
24,spark_plugs,112112,29385,391,0,82727.0
17,fuel_filter,85449,6148,183,0,79301.0
31,air_filter,123366,9253,110,0,114113.0
24,oil,123056,3324,57,0,119732.0
14,air_filter,100000,13697,325,1,86303.0
18,fuel_filter,43919,8941,218,0,34978.0
9,oil,127720,5268,93,1,122452.0
6,brake_pads,150315,10477,210,0,139838.0
10,tires,14915,23111,1498,0,-8196.0
4,oil,114526,5163,21,0,109363.0
25,spark_plugs,110583,16914,446,0,93669.0
23,battery,160737,83839,1077,1,76898.0
9,tires,105401,49897,621,0,55504.0
36,air_filter,152005,8561,158,1,143444.0
46,air_filter,75868,8707,123,0,67161.0
19,tires,127318,26341,803,0,100977.0
13,tires,94833,58670,1319,1,36163.0
19,fuel_filter,132141,19570,29,0,112571.0
25,brake_pads,167907,8532,455,0,159375.0
46,tires,91532,32530,443,0,59002.0
4,tires,102175,79048,22,0,23127.0
43,tires,121548,42103,1059,0,79445.0
45,battery,113922,71097,595,1,42825.0
47,air_filter,83805,5695,203,0,78110.0
42,oil,64653,3670,34,0,60983.0
49,battery,115111,21331,473,0,93780.0
3,oil,84882,2444,35,0,82438.0
18,battery,122167,23830,1001,0,98337.0
8,spark_plugs,152929,17836,751,0,135093.0
6,fuel_filter,135198,5462,196,0,129736.0
28,brake_pads,107075,20317,177,0,86758.0
4,battery,121125,148760,522,1,
18,tires,113877,32355,4,1,81522.0
41,battery,112872,32097,548,1,80775.0
38,tires,70042,75506,714,1,-5464.0
46,timing_chain,43860,22673,182,0,
44,fuel_filter,84686,21484,292,1,63202.0
45,spark_plugs,103750,25193,528,0,78557.0
10,battery,101451,44428,412,0,57023.0
23,air_filter,96642,9229,369,1,87413.0
49,spark_plugs,83192,18654,334,0,64538.0
28,battery,101305,24244,1421,0,77061.0
43,spark_plugs,94463,10100,1025,0,84363.0
6,spark_plugs,55017,28142,960,1,26875.0
36,spark_plugs,121446,12665,580,0,108781.0
2,air_filter,94018,5722,213,0,88296.0
44,oil,138085,5435,86,1,132650.0
41,brake_pads,90265,12939,371,1,77326.0
7,air_filter,137033,7448,136,1,129585.0
38,air_filter,145516,8951,294,1,136565.0
1,brake_pads,56166,59002,248,1,-2836.0
7,tires,47481,31129,1287,0,16352.0
29,battery,154666,27989,984,0,126677.0
30,air_filter,59736,15766,173,1,43970.0
50,brake_pads,122849,15184,222,0,107665.0
41,brake_pads,178345,11755,347,0,166590.0
1,tires,82851,41406,121,0,41445.0
13,spark_plugs,133210,19919,683,0,113291.0
50,oil,168578,2490,95,0,166088.0
29,spark_plugs,78078,26929,797,1,51149.0
5,spark_plugs,88725,36786,231,0,51939.0
28,tires,117785,57983,937,0,59802.0
15,tires,95106,43567,354,0,
35,fuel_filter,25327,14320,205,0,11007.0
41,tires,26597,71436,505,1,-44839.0
12,spark_plugs,59571,13747,359,0,45824.0
23,tires,87976,86996,943,1,980.0
27,tires,83647,61435,991,1,22212.0
34,fuel_filter,80028,19034,539,1,60994.0
3,spark_plugs,55461,22713,420,0,32748.0
40,battery,56698,37279,553,0,19419.0
43,tire,151363,130166,676,1,
6,battery,64701,19982,779,0,44719.0
10,battery,59208,48634,328,1,
8,brake_pads,139980,28248,262,1,111732.0
22,tires,77262,33161,1,0,44101.0
44,oil,63161,2444,118,0,60717.0
45,air_filter,101228,8214,178,1,93014.0
16,spark_plugs,77008,34028,210,1,
18,brake_pads,120643,14366,159,0,106277.0
34,brake_pads,97667,20602,93,0,77065.0
17,fuel_filter,151392,9063,224,0,142329.0
40,brake_pads,50752,9400,209,0,
46,battery,36956,29590,1343,1,7366.0
46,air_filter,144479,1339,101,0,143140.0
21,brake_pads,131874,19826,388,1,112048.0
25,brake_pads,101947,13891,533,0,88056.0
44,battery,100421,33652,539,0,66769.0
21,brake_pads,103689,7637,705,0,96052.0
32,air_filter,98088,9855,432,1,88233.0
46,tires,111741,67845,533,1,43896.0
19,oil,141384,7744,59,1,133640.0
1,battery,88554,30105,312,0,58449.0
25,brake_pads,93602,25946,1,0,67656.0
14,brake_pads,71293,19888,470,0,51405.0
22,brake_pads,104455,11220,372,0,
8,oil,136828,12778,69,1,124050.0
35,fuel_filter,120697,2704,25,0,117993.0
45,spark_plugs,185647,17819,1180,1,167828.0
7,battery,161508,47390,812,1,114118.0
25,spark_plugs,117574,24833,27,0,92741.0
2,spark_plugs,152109,24889,476,0,127220.0
32,air_filter,154707,5167,255,0,149540.0
50,oil,76640,2220,155,0,
34,fuel_filter,92075,19741,85,1,72334.0
9,tires,52643,72558,563,1,-19915.0
25,spark_plugs,89739,37449,79,0,52290.0
26,air_filter,130422,7499,37,0,122923.0
15,spark_plugs,116358,24784,1,0,91574.0
1,spark_plugs,97567,18682,564,0,78885.0
46,battery,92484,49106,779,1,43378.0
43,tires,124519,63816,794,1,60703.0
6,battery,159778,18591,394,0,141187.0
46,battery,147167,106285,602,1,40882.0
19,battery,5000,22379,924,0,-17379.0
26,brake_pads,143408,14906,340,0,128502.0
31,fuel_filter,195396,12125,312,0,183271.0
44,air_filter,90701,9413,320,1,81288.0
23,spark_plugs,99505,23640,284,0,
16,brake_pads,110850,14921,72,0,95929.0
44,tires,94308,26944,769,0,67364.0
29,battery,22090,32991,353,0,-10901.0
25,oil,91827,7027,5,1,
32,air_filter,51130,8039,158,0,43091.0
33,battery,49315,25600,712,0,23715.0
